,model,equation,value
3233,Glu_Growth_Glycolysis_C32,E_PGK_c,-kf_PGK1*E_PGK_c(t)*adp_c(t) - kf_PGK2*E_PGK_c(t)*_13dpg_c(t) + kf_PGK3*E_PGK_c_atp(t) + kf_PGK4*E_PGK_c_3pg(t) + kr_PGK1*E_PGK_c_adp(t) + kr_PGK2*E_PGK_c_13dpg(t) - kr_PGK3*E_PGK_c(t)*atp_c(t) - kr_PGK4*E_PGK_c(t)*_3pg_c(t)
3234,Glu_Growth_Glycolysis_C32,E_FBP2_c,-kf_FBP21*E_FBP2_c(t)*fdp_c(t) + kf_FBP22*E_FBP2_c_f6p(t) + kr_FBP21*E_FBP2_c_fdp(t) - kr_FBP22*E_FBP2_c(t)*f6p_c(t)
3235,Glu_Growth_Glycolysis_C32,E_PFK1_c_fdp_gdp_gdp_gdp,-kf_PFK12_86*E_PFK1_c_fdp_gdp_gdp_gdp(t) + kf_PFK14_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t) + kr_PFK12_86*E_PFK1_c_gdp_gdp_gdp(t)*fdp_c(t) - kr_PFK14_86*E_PFK1_c_fdp_gdp_gdp_gdp(t)*adp_c(t)
3236,Glu_Growth_Glycolysis_C32,E_PYK2_c_pep_adp,kf_PYK23*E_PYK2_c_adp(t)*pep_c(t) - kf_PYK25*E_PYK2_c_pep_adp(t) - kr_PYK23*E_PYK2_c_pep_adp(t) + kr_PYK25*E_PYK2_c_pyr_atp(t)
3237,Glu_Growth_Glycolysis_C32,E_ENO_c_pep,-kf_ENO2*E_ENO_c_pep(t) + kf_ENO3*E_ENO_c_2pg(t) + kr_ENO2*E_ENO_c(t)*pep_c(t) - kr_ENO3*E_ENO_c_pep(t)
3238,Glu_Growth_Glycolysis_C32,E_PFK1_c_fdp_adp_gdp_gdp_gdp,-kf_PFK14_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t) + kf_PFK15_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t) + kr_PFK14_86*E_PFK1_c_fdp_gdp_gdp_gdp(t)*adp_c(t) - kr_PFK15_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t)
3239,Glu_Growth_Glycolysis_C32,E_PPS_c,-kf_PPS1*E_PPS_c(t)*pyr_c(t) + kf_PPS2*E_PPS_c_pep(t) + kr_PPS1*E_PPS_c_pyr(t) - kr_PPS2*E_PPS_c(t)*pep_c(t)
3240,Glu_Growth_Glycolysis_C33,E_PFK1_c_f6p_atp_gdp_gdp,kf_PFK13_85*E_PFK1_c_f6p_gdp_gdp(t)*atp_c(t) - kf_PFK15_85*E_PFK1_c_f6p_atp_gdp_gdp(t) - kr_PFK13_85*E_PFK1_c_f6p_atp_gdp_gdp(t) + kr_PFK15_85*E_PFK1_c_fdp_adp_gdp_gdp(t)
3241,Glu_Growth_Glycolysis_C33,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,-kf_PFK14_87*E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp(t) + kf_PFK15_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t) + kr_PFK14_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t)*adp_c(t) - kr_PFK15_87*E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp(t)
3242,Glu_Growth_Glycolysis_C33,E_PFK1_c_f6p_atp_gdp_gdp_gdp,kf_PFK13_86*E_PFK1_c_f6p_gdp_gdp_gdp(t)*atp_c(t) - kf_PFK15_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t) - kr_PFK13_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t) + kr_PFK15_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t)
3243,Glu_Growth_Glycolysis_C33,E_PFK2_c_f6p,kf_PFK21*E_PFK2_c(t)*f6p_c(t) - kf_PFK23*E_PFK2_c_f6p(t)*atp_c(t) - kr_PFK21*E_PFK2_c_f6p(t) + kr_PFK23*E_PFK2_c_f6p_atp(t)
3244,Glu_Growth_Glycolysis_C33,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,kf_PFK11_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*f6p_c(t) - kf_PFK13_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t)*atp_c(t) - kr_PFK11_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t) + kr_PFK13_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t)
3245,Glu_Growth_Glycolysis_C33,E_PFK1_c_gdp_gdp_gdp,-kf_PFK11_86*E_PFK1_c_gdp_gdp_gdp(t)*f6p_c(t) + kf_PFK12_86*E_PFK1_c_fdp_gdp_gdp_gdp(t) + 2*kf_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp(t)*gdp_c(t) - kf_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp(t)*gdp_c(t) + kr_PFK11_86*E_PFK1_c_f6p_gdp_gdp_gdp(t) - kr_PFK12_86*E_PFK1_c_gdp_gdp_gdp(t)*fdp_c(t) - 3*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp(t) + 4*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp_gdp(t)
3246,Glu_Growth_Glycolysis_C33,E_PFK1_T_c_pep_pep,3*kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep(t)*pep_c(t) - 2*kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep(t)*pep_c(t) - 2*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep(t) + 3*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep(t)
3247,Glu_Growth_Glycolysis_C33,E_PFK1_T_c_pep_pep_pep_pep,kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep(t)*pep_c(t) - 4*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep_pep(t)
3248,Glu_Growth_Glycolysis_C33,E_PFK1_c_f6p_gdp_gdp,kf_PFK11_85*E_PFK1_c_gdp_gdp(t)*f6p_c(t) - kf_PFK13_85*E_PFK1_c_f6p_gdp_gdp(t)*atp_c(t) - kr_PFK11_85*E_PFK1_c_f6p_gdp_gdp(t) + kr_PFK13_85*E_PFK1_c_f6p_atp_gdp_gdp(t)
3249,Glu_Growth_Glycolysis_C33,E_PFK1_c_f6p_gdp_gdp_gdp,kf_PFK11_86*E_PFK1_c_gdp_gdp_gdp(t)*f6p_c(t) - kf_PFK13_86*E_PFK1_c_f6p_gdp_gdp_gdp(t)*atp_c(t) - kr_PFK11_86*E_PFK1_c_f6p_gdp_gdp_gdp(t) + kr_PFK13_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t)
3250,Glu_Growth_Glycolysis_C33,E_PFK2_c,-kf_PFK21*E_PFK2_c(t)*f6p_c(t) + kf_PFK22*E_PFK2_c_fdp(t) + kr_PFK21*E_PFK2_c_f6p(t) - kr_PFK22*E_PFK2_c(t)*fdp_c(t)
3251,Glu_Growth_Glycolysis_C33,E_PFK2_c_f6p_atp,kf_PFK23*E_PFK2_c_f6p(t)*atp_c(t) - kf_PFK25*E_PFK2_c_f6p_atp(t) - kr_PFK23*E_PFK2_c_f6p_atp(t) + kr_PFK25*E_PFK2_c_fdp_adp(t)
3252,Glu_Growth_Glycolysis_C33,E_PFK1_c_gdp_gdp_gdp_gdp,-kf_PFK11_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*f6p_c(t) + kf_PFK12_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t) + kf_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp(t)*gdp_c(t) + kr_PFK11_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t) - kr_PFK12_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*fdp_c(t) - 4*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp_gdp(t)
3253,Glu_Growth_Glycolysis_C33,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,-kf_PFK12_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t) + kf_PFK14_87*E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp(t) + kr_PFK12_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*fdp_c(t) - kr_PFK14_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t)*adp_c(t)
3254,Glu_Growth_Glycolysis_C33,E_PFK1_c_fdp_gdp_gdp,-kf_PFK12_85*E_PFK1_c_fdp_gdp_gdp(t) + kf_PFK14_85*E_PFK1_c_fdp_adp_gdp_gdp(t) + kr_PFK12_85*E_PFK1_c_gdp_gdp(t)*fdp_c(t) - kr_PFK14_85*E_PFK1_c_fdp_gdp_gdp(t)*adp_c(t)
3255,Glu_Growth_Glycolysis_C33,E_FBP1_c,-kf_FBP11*E_FBP1_c(t)*fdp_c(t) + kf_FBP12*E_FBP1_c_f6p(t) + kr_FBP11*E_FBP1_c_fdp(t) - kr_FBP12*E_FBP1_c(t)*f6p_c(t)
3256,Glu_Growth_Glycolysis_C33,E_PFK1_c_fdp_adp_gdp_gdp_gdp,-kf_PFK14_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t) + kf_PFK15_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t) + kr_PFK14_86*E_PFK1_c_fdp_gdp_gdp_gdp(t)*adp_c(t) - kr_PFK15_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t)
3257,Glu_Growth_Glycolysis_C33,E_PFK2_c_fdp,-kf_PFK22*E_PFK2_c_fdp(t) + kf_PFK24*E_PFK2_c_fdp_adp(t) + kr_PFK22*E_PFK2_c(t)*fdp_c(t) - kr_PFK24*E_PFK2_c_fdp(t)*adp_c(t)
3258,Glu_Growth_Glycolysis_C33,E_PFK1_c_gdp_gdp,-kf_PFK11_85*E_PFK1_c_gdp_gdp(t)*f6p_c(t) + kf_PFK12_85*E_PFK1_c_fdp_gdp_gdp(t) + 3*kf_PFK1_Activation_gdp*E_PFK1_c_gdp(t)*gdp_c(t) - 2*kf_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp(t)*gdp_c(t) + kr_PFK11_85*E_PFK1_c_f6p_gdp_gdp(t) - kr_PFK12_85*E_PFK1_c_gdp_gdp(t)*fdp_c(t) - 2*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp(t) + 3*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp(t)
3259,Glu_Growth_Glycolysis_C33,E_PFK1_c_fdp_gdp_gdp_gdp,-kf_PFK12_86*E_PFK1_c_fdp_gdp_gdp_gdp(t) + kf_PFK14_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t) + kr_PFK12_86*E_PFK1_c_gdp_gdp_gdp(t)*fdp_c(t) - kr_PFK14_86*E_PFK1_c_fdp_gdp_gdp_gdp(t)*adp_c(t)
3260,Glu_Growth_Glycolysis_C33,E_PFK1_T_c_pep,4*kf_PFK1_Inhibition_pep*E_PFK1_T_c(t)*pep_c(t) - 3*kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep(t)*pep_c(t) - kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep(t) + 2*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep(t)
3261,Glu_Growth_Glycolysis_C33,E_PFK1_c_fdp_adp_gdp_gdp,-kf_PFK14_85*E_PFK1_c_fdp_adp_gdp_gdp(t) + kf_PFK15_85*E_PFK1_c_f6p_atp_gdp_gdp(t) + kr_PFK14_85*E_PFK1_c_fdp_gdp_gdp(t)*adp_c(t) - kr_PFK15_85*E_PFK1_c_fdp_adp_gdp_gdp(t)
3262,Glu_Growth_Glycolysis_C33,E_FBP1_c_f6p,-kf_FBP12*E_FBP1_c_f6p(t) + kf_FBP14*E_FBP1_c_f6p_pi(t) + kr_FBP12*E_FBP1_c(t)*f6p_c(t) - kr_FBP14*E_FBP1_c_f6p(t)*pi_c(t)
3263,Glu_Growth_Glycolysis_C33,E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp,kf_PFK13_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t)*atp_c(t) - kf_PFK15_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t) - kr_PFK13_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t) + kr_PFK15_87*E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp(t)
3264,Glu_Growth_Glycolysis_C33,E_PFK1_T_c,-4*kf_PFK1_Inhibition_pep*E_PFK1_T_c(t)*pep_c(t) + kf_PFK1_TransitionStep*E_PFK1_c(t) + kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep(t) - kr_PFK1_TransitionStep*E_PFK1_T_c(t)
3265,Glu_Growth_Glycolysis_C33,E_PFK1_T_c_pep_pep_pep,2*kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep(t)*pep_c(t) - kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep(t)*pep_c(t) - 3*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep(t) + 4*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep_pep(t)
3266,Glu_Growth_Glycolysis_C33,E_PFK2_c_fdp_adp,-kf_PFK24*E_PFK2_c_fdp_adp(t) + kf_PFK25*E_PFK2_c_f6p_atp(t) + kr_PFK24*E_PFK2_c_fdp(t)*adp_c(t) - kr_PFK25*E_PFK2_c_fdp_adp(t)
3267,Glu_Growth_Glycolysis_C33,E_FBP1_c_fdp,kf_FBP11*E_FBP1_c(t)*fdp_c(t) - kf_FBP13*E_FBP1_c_fdp(t) - kr_FBP11*E_FBP1_c_fdp(t) + kr_FBP13*E_FBP1_c_f6p_pi(t)
3268,Glu_Growth_Glycolysis_C33,E_GAPD_c_nadh,-kf_GAPD2*E_GAPD_c_nadh(t) + kf_GAPD4*E_GAPD_c_nadh_13dpg(t) + kr_GAPD2*E_GAPD_c(t)*nadh_c(t) - kr_GAPD4*E_GAPD_c_nadh(t)*_13dpg_c(t)
3269,Glu_Growth_Glycolysis_C33,E_PGK_c_13dpg,kf_PGK2*E_PGK_c(t)*_13dpg_c(t) - kf_PGK6*E_PGK_c_13dpg(t)*adp_c(t) - kr_PGK2*E_PGK_c_13dpg(t) + kr_PGK6*E_PGK_c_13dpg_adp(t)
3270,Glu_Growth_Glycolysis_C33,E_PPS_c_pep,-kf_PPS2*E_PPS_c_pep(t) + kf_PPS4*E_PPS_c_pep_amp(t) + kr_PPS2*E_PPS_c(t)*pep_c(t) - kr_PPS4*E_PPS_c_pep(t)*amp_c(t)
3271,Glu_Growth_Glycolysis_C33,E_PYK2_c,-kf_PYK21*E_PYK2_c(t)*adp_c(t) + kf_PYK22*E_PYK2_c_atp(t) + kr_PYK21*E_PYK2_c_adp(t) - kr_PYK22*E_PYK2_c(t)*atp_c(t)
3272,Glu_Growth_Glycolysis_C33,dhap_c,kf_FBA12*E_FBA1_c_dhap(t) + kf_FBA22*E_FBA2_c_dhap(t) + kf_SK_dhap_c*(dhap_b - dhap_c(t)/Keq_SK_dhap_c) - kf_TPI1*E_TPI_c(t)*dhap_c(t) - kr_FBA12*E_FBA1_c(t)*dhap_c(t) - kr_FBA22*E_FBA2_c(t)*dhap_c(t) + kr_TPI1*E_TPI_c_dhap(t)
3273,Glu_Growth_Glycolysis_C33,E_FBA1_c,-kf_FBA11*E_FBA1_c(t)*fdp_c(t) + kf_FBA12*E_FBA1_c_dhap(t) + kr_FBA11*E_FBA1_c_fdp(t) - kr_FBA12*E_FBA1_c(t)*dhap_c(t)
3274,Glu_Growth_Glycolysis_C33,E_FBA2_c_dhap_g3p,kf_FBA23*E_FBA2_c_fdp(t) - kf_FBA24*E_FBA2_c_dhap_g3p(t) - kr_FBA23*E_FBA2_c_dhap_g3p(t) + kr_FBA24*E_FBA2_c_dhap(t)*g3p_c(t)
3275,Glu_Growth_Glycolysis_C33,E_LDH_D_c_nadh_pyr,-kf_LDH_D4*E_LDH_D_c_nadh_pyr(t) + kf_LDH_D5*E_LDH_D_c_lac__D_nad(t) + kr_LDH_D4*E_LDH_D_c_pyr(t)*nadh_c(t) - kr_LDH_D5*E_LDH_D_c_nadh_pyr(t)
3276,Glu_Growth_Glycolysis_C33,E_PGK_c_adp,kf_PGK1*E_PGK_c(t)*adp_c(t) - kf_PGK5*E_PGK_c_adp(t)*_13dpg_c(t) - kr_PGK1*E_PGK_c_adp(t) + kr_PGK5*E_PGK_c_13dpg_adp(t)
3277,Glu_Growth_Glycolysis_C33,E_PPS_c_pyr_atp,kf_PPS3*E_PPS_c_pyr(t)*atp_c(t) - kf_PPS5*E_PPS_c_pyr_atp(t) - kr_PPS3*E_PPS_c_pyr_atp(t) + kr_PPS5*E_PPS_c_pep_amp_pi(t)
3278,Glu_Growth_Glycolysis_C33,E_PGMd_c_3pg,kf_PGMd1*E_PGMd_c(t)*_3pg_c(t) - kf_PGMd3*E_PGMd_c_3pg(t) - kr_PGMd1*E_PGMd_c_3pg(t) + kr_PGMd3*E_PGMd_c_2pg(t)
3279,Glu_Growth_Glycolysis_C33,E_FBP2_c_f6p_pi,kf_FBP23*E_FBP2_c_fdp(t) - kf_FBP24*E_FBP2_c_f6p_pi(t) - kr_FBP23*E_FBP2_c_f6p_pi(t) + kr_FBP24*E_FBP2_c_f6p(t)*pi_c(t)
3280,Glu_Growth_Glycolysis_C33,E_PFK1_c_fdp,-kf_PFK12*E_PFK1_c_fdp(t) + kf_PFK14*E_PFK1_c_fdp_adp(t) + kr_PFK12*E_PFK1_c(t)*fdp_c(t) - kr_PFK14*E_PFK1_c_fdp(t)*adp_c(t)
3281,Glu_Growth_Glycolysis_C33,fdp_c,-kf_FBA11*E_FBA1_c(t)*fdp_c(t) - kf_FBA21*E_FBA2_c(t)*fdp_c(t) - kf_FBP11*E_FBP1_c(t)*fdp_c(t) - kf_FBP21*E_FBP2_c(t)*fdp_c(t) + kf_PFK12*E_PFK1_c_fdp(t) + kf_PFK12_84*E_PFK1_c_fdp_gdp(t) + kf_PFK12_85*E_PFK1_c_fdp_gdp_gdp(t) + kf_PFK12_86*E_PFK1_c_fdp_gdp_gdp_gdp(t) + kf_PFK12_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t) + kf_PFK22*E_PFK2_c_fdp(t) + kr_FBA11*E_FBA1_c_fdp(t) + kr_FBA21*E_FBA2_c_fdp(t) + kr_FBP11*E_FBP1_c_fdp(t) + kr_FBP21*E_FBP2_c_fdp(t) - kr_PFK12*E_PFK1_c(t)*fdp_c(t) - kr_PFK12_84*E_PFK1_c_gdp(t)*fdp_c(t) - kr_PFK12_85*E_PFK1_c_gdp_gdp(t)*fdp_c(t) - kr_PFK12_86*E_PFK1_c_gdp_gdp_gdp(t)*fdp_c(t) - kr_PFK12_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*fdp_c(t) - kr_PFK22*E_PFK2_c(t)*fdp_c(t)
3282,Glu_Growth_Glycolysis_C33,E_PFK1_c_fdp_gdp,-kf_PFK12_84*E_PFK1_c_fdp_gdp(t) + kf_PFK14_84*E_PFK1_c_fdp_adp_gdp(t) + kr_PFK12_84*E_PFK1_c_gdp(t)*fdp_c(t) - kr_PFK14_84*E_PFK1_c_fdp_gdp(t)*adp_c(t)
3283,Glu_Growth_Glycolysis_C33,E_PYK1_c_pyr_atp,-kf_PYK14*E_PYK1_c_pyr_atp(t) + kf_PYK15*E_PYK1_c_pep_adp(t) + kr_PYK14*E_PYK1_c_atp(t)*pyr_c(t) - kr_PYK15*E_PYK1_c_pyr_atp(t)
3284,Glu_Growth_Glycolysis_C33,E_PGK_c,-kf_PGK1*E_PGK_c(t)*adp_c(t) - kf_PGK2*E_PGK_c(t)*_13dpg_c(t) + kf_PGK3*E_PGK_c_atp(t) + kf_PGK4*E_PGK_c_3pg(t) + kr_PGK1*E_PGK_c_adp(t) + kr_PGK2*E_PGK_c_13dpg(t) - kr_PGK3*E_PGK_c(t)*atp_c(t) - kr_PGK4*E_PGK_c(t)*_3pg_c(t)
3285,Glu_Growth_Glycolysis_C33,E_TPI_c_dhap,kf_TPI1*E_TPI_c(t)*dhap_c(t) - kf_TPI3*E_TPI_c_dhap(t) - kr_TPI1*E_TPI_c_dhap(t) + kr_TPI3*E_TPI_c_g3p(t)
3286,Glu_Growth_Glycolysis_C33,E_PYK1_c_pep_adp,kf_PYK13*E_PYK1_c_adp(t)*pep_c(t) - kf_PYK15*E_PYK1_c_pep_adp(t) - kr_PYK13*E_PYK1_c_pep_adp(t) + kr_PYK15*E_PYK1_c_pyr_atp(t)
3287,Glu_Growth_Glycolysis_C33,g3p_c,kf_FBA14*E_FBA1_c_dhap_g3p(t) + kf_FBA24*E_FBA2_c_dhap_g3p(t) - kf_GAPD3*E_GAPD_c_nad(t)*g3p_c(t) + kf_SK_g3p_c*(g3p_b - g3p_c(t)/Keq_SK_g3p_c) + kf_TPI2*E_TPI_c_g3p(t) - kr_FBA14*E_FBA1_c_dhap(t)*g3p_c(t) - kr_FBA24*E_FBA2_c_dhap(t)*g3p_c(t) + kr_GAPD3*E_GAPD_c_nad_g3p(t) - kr_TPI2*E_TPI_c(t)*g3p_c(t)
3288,Glu_Growth_Glycolysis_C33,atp_c,-kf_PFK13*E_PFK1_c_f6p(t)*atp_c(t) - kf_PFK13_84*E_PFK1_c_f6p_gdp(t)*atp_c(t) - kf_PFK13_85*E_PFK1_c_f6p_gdp_gdp(t)*atp_c(t) - kf_PFK13_86*E_PFK1_c_f6p_gdp_gdp_gdp(t)*atp_c(t) - kf_PFK13_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t)*atp_c(t) - kf_PFK23*E_PFK2_c_f6p(t)*atp_c(t) + kf_PGK3*E_PGK_c_atp(t) + kf_PGK8*E_PGK_c_3pg_atp(t) - kf_PPS3*E_PPS_c_pyr(t)*atp_c(t) + kf_PYK12*E_PYK1_c_atp(t) + kf_PYK22*E_PYK2_c_atp(t) - kf_SK_atp_c*(atp_c(t) - atp_b/Keq_SK_atp_c) + kr_PFK13*E_PFK1_c_f6p_atp(t) + kr_PFK13_84*E_PFK1_c_f6p_atp_gdp(t) + kr_PFK13_85*E_PFK1_c_f6p_atp_gdp_gdp(t) + kr_PFK13_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t) + kr_PFK13_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t) + kr_PFK23*E_PFK2_c_f6p_atp(t) - kr_PGK3*E_PGK_c(t)*atp_c(t) - kr_PGK8*E_PGK_c_3pg(t)*atp_c(t) + kr_PPS3*E_PPS_c_pyr_atp(t) - kr_PYK12*E_PYK1_c(t)*atp_c(t) - kr_PYK22*E_PYK2_c(t)*atp_c(t)
3289,Glu_Growth_Glycolysis_C33,E_PPS_c_pep_amp,-kf_PPS4*E_PPS_c_pep_amp(t) + kf_PPS6*E_PPS_c_pep_amp_pi(t) + kr_PPS4*E_PPS_c_pep(t)*amp_c(t) - kr_PPS6*E_PPS_c_pep_amp(t)*pi_c(t)
3290,Glu_Growth_Glycolysis_C33,E_PGMi_c_3pg,kf_PGMi1*E_PGMi_c(t)*_3pg_c(t) - kf_PGMi3*E_PGMi_c_3pg(t) - kr_PGMi1*E_PGMi_c_3pg(t) + kr_PGMi3*E_PGMi_c_2pg(t)
3291,Glu_Growth_Glycolysis_C33,E_PGI_c,-kf_PGI1*E_PGI_c(t)*g6p_c(t) + kf_PGI2*E_PGI_c_f6p(t) + kr_PGI1*E_PGI_c_g6p(t) - kr_PGI2*E_PGI_c(t)*f6p_c(t)
3292,Glu_Growth_Glycolysis_C33,E_PFK1_c_f6p,kf_PFK11*E_PFK1_c(t)*f6p_c(t) - kf_PFK13*E_PFK1_c_f6p(t)*atp_c(t) - kr_PFK11*E_PFK1_c_f6p(t) + kr_PFK13*E_PFK1_c_f6p_atp(t)
3293,Glu_Growth_Glycolysis_C33,E_PYK1_c_atp,-kf_PYK12*E_PYK1_c_atp(t) + kf_PYK14*E_PYK1_c_pyr_atp(t) + kr_PYK12*E_PYK1_c(t)*atp_c(t) - kr_PYK14*E_PYK1_c_atp(t)*pyr_c(t)
3294,Glu_Growth_Glycolysis_C33,E_TPI_c,-kf_TPI1*E_TPI_c(t)*dhap_c(t) + kf_TPI2*E_TPI_c_g3p(t) + kr_TPI1*E_TPI_c_dhap(t) - kr_TPI2*E_TPI_c(t)*g3p_c(t)
3295,Glu_Growth_Glycolysis_C33,E_PGMd_c,-kf_PGMd1*E_PGMd_c(t)*_3pg_c(t) + kf_PGMd2*E_PGMd_c_2pg(t) + kr_PGMd1*E_PGMd_c_3pg(t) - kr_PGMd2*E_PGMd_c(t)*_2pg_c(t)
3296,Glu_Growth_Glycolysis_C33,E_FBA2_c_dhap,-kf_FBA22*E_FBA2_c_dhap(t) + kf_FBA24*E_FBA2_c_dhap_g3p(t) + kr_FBA22*E_FBA2_c(t)*dhap_c(t) - kr_FBA24*E_FBA2_c_dhap(t)*g3p_c(t)
3297,Glu_Growth_Glycolysis_C33,E_PFK1_c_f6p_atp,kf_PFK13*E_PFK1_c_f6p(t)*atp_c(t) - kf_PFK15*E_PFK1_c_f6p_atp(t) - kr_PFK13*E_PFK1_c_f6p_atp(t) + kr_PFK15*E_PFK1_c_fdp_adp(t)
3298,Glu_Growth_Glycolysis_C33,E_PYK2_c_pyr_atp,-kf_PYK24*E_PYK2_c_pyr_atp(t) + kf_PYK25*E_PYK2_c_pep_adp(t) + kr_PYK24*E_PYK2_c_atp(t)*pyr_c(t) - kr_PYK25*E_PYK2_c_pyr_atp(t)
3299,Glu_Growth_Glycolysis_C33,h2o_c,0
3300,Glu_Growth_Glycolysis_C33,E_PFK1_c_gdp,-kf_PFK11_84*E_PFK1_c_gdp(t)*f6p_c(t) + kf_PFK12_84*E_PFK1_c_fdp_gdp(t) + 4*kf_PFK1_Activation_gdp*E_PFK1_c(t)*gdp_c(t) - 3*kf_PFK1_Activation_gdp*E_PFK1_c_gdp(t)*gdp_c(t) + kr_PFK11_84*E_PFK1_c_f6p_gdp(t) - kr_PFK12_84*E_PFK1_c_gdp(t)*fdp_c(t) - kr_PFK1_Activation_gdp*E_PFK1_c_gdp(t) + 2*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp(t)
3301,Glu_Growth_Glycolysis_C33,E_LDH_D_c_pyr,-kf_LDH_D2*E_LDH_D_c_pyr(t) + kf_LDH_D4*E_LDH_D_c_nadh_pyr(t) + kr_LDH_D2*E_LDH_D_c(t)*pyr_c(t) - kr_LDH_D4*E_LDH_D_c_pyr(t)*nadh_c(t)
3302,Glu_Growth_Glycolysis_C33,E_LDH_D_c_lac__D_nad,kf_LDH_D3*E_LDH_D_c_lac__D(t)*nad_c(t) - kf_LDH_D5*E_LDH_D_c_lac__D_nad(t) - kr_LDH_D3*E_LDH_D_c_lac__D_nad(t) + kr_LDH_D5*E_LDH_D_c_nadh_pyr(t)
3303,Glu_Growth_Glycolysis_C33,E_PPS_c,-kf_PPS1*E_PPS_c(t)*pyr_c(t) + kf_PPS2*E_PPS_c_pep(t) + kr_PPS1*E_PPS_c_pyr(t) - kr_PPS2*E_PPS_c(t)*pep_c(t)
3304,Glu_Growth_Glycolysis_C33,lac__D_c,-kf_LDH_D1*E_LDH_D_c(t)*lac__D_c(t) + kf_SK_lac__D_c*(lac__D_b - lac__D_c(t)/Keq_SK_lac__D_c) + kr_LDH_D1*E_LDH_D_c_lac__D(t)
